part_id,part_name,motor_type,price
9410912000,"WASHER, DRAIN PLUG, 12MM",BeAT Sporty CBS,1500.0
91005KVBN50,"BRG,COMP DRIVE SHAFT",BEAT FI CBS,39500.0
43130KZL930,BRAKE SHOE,NEW VARIO 125 CBS,55500.0
9410912000,"WASHER, DRAIN PLUG, 12MM",CB150R STREETFIRE,1500.0
31500KPH881,BATTERY GTZ5S GS,NEW SUPRA X 125 FI CW,248000.0
34906GB6921,BULB TAILLIGHT,BEAT SPORTY CBS,12500.0
22110K44V00,FACE COMP MOVABLE DRIVE,BEAT SPORTY CBS,75500.0
22011K81N00,"PIECE SET,SLIDE",BEAT SPORTY CBS,18500.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),BEAT SPORTY CBS,23000.0
22105K44V00,BOSS DRIVE FACE,BEAT SPORTY CBS,27500.0
31500KPH881,BATTERY GTZ5S GS,BEAT SPORTY CBS,248000.0
082322MAK0LZ0,"MPX1 10W30 SLMA 0,8L REP",SUPRA X 125 CW MMC,57000.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",SUPRA FIT D,59000.0
08113HFH000,HONDA FOLDABLE HOOK,GENIO CBS,101000.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",GENIO CBS,59000.0
HBF50ML,"BRAKE,FLUID",NEW BEAT CAST WHEEL,8500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,PCX160 CBS,19500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,VARIO 125 CBS,16500.0
31500KZR602,BATTERY(GTZ6V),VARIO 125 CBS ISS,302000.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",BEAT SPORTY DLX SMART KEY,50000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,BEAT SPORTY DLX SMART KEY,19500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",VARIO 160 CBS,39500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",SCOOPY PRESTIGE,0.0
06833LC1382,PART CLEANER,BeAT Sporty CBS,5000.0
44711KVB930,44711KVB931,SCOOPY ESP,133500.0
42711K93N02,TIRE RR TL (110/90-12),NEW SCOOPY STYLISH,347000.0
082322MAK0LN1,"OLI MPX1 10W30 SL 0,8L IDE",REVO X,0.0
082342MAK8LZ0,"SPX1 10W30 SLMA 1,2L REP",NEW CBR 150R,90000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",SPACY CW HELM IN,70500.0
42711K59A12,TIRE RR TL (90/90-14),ALL NEW SCOOPY STYLISH,297000.0
08CLAH50500,HONDA M/C GENUINE COOLANT,VARIO 125 CBS MMC,19500.0
22535K35V01,WEIGHT SET CLUTCH,VARIO 125 CBS,141000.0
06455KVBT01,PAD SET FR,VARIO 125 CBS,60500.0
53178KVBN60,LEVER L STRG HANDLE,VARIO 125 CBS,50500.0
OSC70ML,OIL SYSTEM CLEANER 70ML,Beat Sporty,30000.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",VARIO 125 CBS MMC,79000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,BEAT SPORTY CBS,19500.0
22535K16A40,WEIGHT SET CLUTCH,BEAT FI SW,256500.0
06455KVBT01,PAD SET FR,BEAT FI SW,60500.0
34906GB6921,BULB TAILLIGHT,BEAT FI SW,12500.0
22011K81N00,"PIECE SET,SLIDE",BEAT FI SW,18500.0
22401GCC000,SPRING CLUTCH,BEAT FI SW,25500.0
ACG10GR,AHM CVT GREASE 10 GR,BEAT FI SW,15000.0
31919K25602,SPARK PLUG U27EPR-N9 (DS),BEAT FI SW,24500.0
2212AK44V00,ROLLER WEIGHT SET,BEAT FI SW,55000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",BEAT FI SW,1500.0
34906GB6921,BULB TAILLIGHT,NEW SCOOPY STYLISH,12500.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",NEW SCOOPY STYLISH,59000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",VARIO TECHNO 125 FI CBS,70500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",BEAT STREET,50000.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",NEW SCOOPY PRESTIGE,59000.0
45530KVY911,CYLINDER SET MASTER,NEW SCOOPY PRESTIGE,77000.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",BEAT SPORTY CBS,61500.0
06535GN5505,RACE STEERING KIT,SCOOPY FI,103000.0
ACG10GR,AHM CVT GREASE 10 GR,SCOOPY FI,15000.0
HB6201RS,"BEARING, BALL",SCOOPY FI,52000.0
HIC60ML,HONDA INJECTOR CLEANER,BeAT Sporty CBS,27500.0
OSC70ML,OIL SYSTEM CLEANER 70ML,BeAT Sporty CBS,30000.0
22011K81N00,"PIECE SET,SLIDE",BeAT Sporty CBS,18500.0
08294M99Z8YZ1,SCOOTER GEAR OIL (120ML) IDE,BeAT Sporty CBS,16500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),GENIO CBS ISS,23000.0
34906GB6921,BULB TAILLIGHT,GENIO CBS ISS,12500.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",VARIO 125 CBS ISS SP,70500.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",VARIO CAST WHEEL,59000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",STYLO 160 ABS,70500.0
91201K44V01,"OIL SEAL,20.8X30.5X6",NEW SCOOPY PRESTIGE,5000.0
31926KRM842,31926KRM841,VARIO 125 CBS ISS,18500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",PCX 160 CBS,39500.0
44711K59A12,TIRE FR TL (80/90-14),BEAT SPORTY CBS ISS,263000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",BEAT FI CW,1500.0
23100KZLBA0,BELT DRIVE KIT,BEAT FI CW,156000.0
22110KVB900,FACE COMP MOVEABLE DRIVE,BEAT FI CW,123000.0
22011K81N00,"PIECE SET,SLIDE",BEAT FI CW,18500.0
ACG10GR,AHM CVT GREASE 10 GR,BEAT FI CW,15000.0
22105KZLC00,"BOSS, DRIVE FACE",BEAT FI CW,26000.0
22110K44V00,FACE COMP MOVABLE DRIVE,BEAT SPORTY CBS ISS,75500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,BEAT SPORTY CBS ISS,19500.0
22011K81N00,"PIECE SET,SLIDE",BEAT SPORTY CBS ISS,18500.0
06455KVBT01,PAD SET FR,NEW VARIO TECHNO PGM FI,60500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",CB150 VERZA CW,39500.0
22011K0JN00,"PIECE SET,SLIDE",NEW SCOOPY PRESTIGE,16500.0
91202K0JN01,OIL SEAL 19.5X31.5X6,NEW SCOOPY PRESTIGE,24000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,NEW SCOOPY PRESTIGE,19500.0
HBF50ML,"BRAKE,FLUID",NEW SCOOPY PRESTIGE,8500.0
22011KWN900,"PIECE SET,SLIDE",VARIO 150 MMC,25000.0
61100K1ZN20PFW,"FENDER, FR (PL FD WH)",PCX 160 CBS,283000.0
HIC60MLUJ,HONDA INJECTOR CLEANER,VARIO 150,90000.0
03512HDL000,HONDA DISC LOCK,NEW SCOOPY SPORTY,107500.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),NEW SCOOPY SPORTY,23000.0
22011K81N00,"PIECE SET,SLIDE",NEW SCOOPY SPORTY,18500.0
17210K0JN00,"ELEMENT COMP,AIR/C",NEW SCOOPY SPORTY,55000.0
34908GA7701,BULB W BASE,BEAT FI CW,6500.0
082322MAK2LN0,"MPX1 10W30 SLMA 0,8L REP",NEW SUPRA X 125 FI CW,57000.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",BEAT STREET CBS,39500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",NEW VARIO TECHNO PGM FI,39500.0
43130KZL930,BRAKE SHOE,BEAT STREET CBS,55500.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",NEW VARIO 125 CBS-ISS,59000.0
01389LCL16400K81N01,THROTTLE BODY ASSY,SCOOPY FI,640000.0
082322MBK8LN3,"MPX2 10W30 SLMB 0,65L NIP",ALL NEW SCOOPY STYLISH,50000.0
03512HDL000,HONDA DISC LOCK,BeAT Street,107500.0
08294M99Z8YZ1,SCOOTER GEAR OIL (120ML) IDE,BeAT Street,16500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,NEW SCOOPY STYLISH,19500.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",GENIO CBS,50000.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",BEAT SW FI MMC,50000.0
17210KZR600,"ELEMENT COMP, AIR CLEANER",VARIO 150 MMC,56500.0
AHTS0201048,HRC23 ELGNT NAVY TSHIRT L,VARIO 160 CBS,140000.0
HBF50ML,"BRAKE,FLUID",BeAT Sporty CBS ISS Deluxe,8500.0
22110K36A00,FACE COMP MOVABLE DRIVE,NEW VARIO 150,85000.0
06455KVBT01,PAD SET FR,NEW VARIO 150,60500.0
45351KVB931,DISK FR BRAKE,NEW VARIO 150,172500.0
22102KZR600,"FACE, DRIVE",NEW VARIO 150,52500.0
35148K78N10,BATTERY,BeAT Sporty CBS,14500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,CBR 150R STD,19500.0
17211K15900,"ELEMENT COMP,AIR/C",CBR 150R STD,61000.0
082342MAK1LZ0,SPX1 10W30 SLMA 1L REP,CBR 150R STD,77500.0
45530KVY911,CYLINDER SET MASTER,PCX 160 CBS,77000.0
91202K0JN01,OIL SEAL 19.5X31.5X6,PCX 160 CBS,24000.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",PCX 160 CBS,50000.0
HBF50ML,"BRAKE,FLUID",PCX 160 CBS,8500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),PCX 160 CBS,23000.0
12209GB4682,SEAL VLV. STEM,BEAT FI SW,12000.0
06455KVBT01,PAD SET FR,VARIO 160 CBS,60500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,VARIO 160 CBS,19500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),VARIO 160 CBS,23000.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",VARIO 125 CBS,58500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,VARIO 150,19500.0
06455K59A71,"PAD SET,FR BRAKE",VARIO 150,89000.0
06430K44V80,"SHOE SET,BRAKE",BeAT Sporty CBS,57500.0
43450K25901,CABLE COMP RR BRAKE,BeAT Sporty CBS,82000.0
082322MBK2LN1,"MPX2 10W30 SLMB 0,65L IDE",BEAT SPORTY CW,49500.0
44711KVB930,44711KVB931,BEAT FI CW,133500.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),NEW VARIO ESP CBS,23000.0
10176LCL25,MUR 39,BEAT SPORTY CBS,10000.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",BEAT SPORTY CBS,39500.0
23100K2SN01,BELT DRIVE,VARIO 160 CBS,142500.0
06430K44V80,"SHOE SET,BRAKE",VARIO 160 CBS,57500.0
22100K0WNA0,"OUTER COMP,CLUTCH",VARIO 160 CBS,148000.0
31926KRM841,SPARK PLUG CPR9EA9 (NGK),BEAT SPORTY CBS,23000.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",ALL NEW SCOOPY PLAYFUL,58500.0
082322MAK0LN1,"OLI MPX1 10W30 SL 0,8L IDE",REVO CW FI,56000.0
06455KVBT01,PAD SET FR,Beat Sporty,60500.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",Beat Sporty,59000.0
SS8175ML,OIL SHOCK,Beat Sporty,29500.0
15874LCL11,CAIRAN TB,SPACY CW HELM IN FI,5000.0
31500KZR602,BATTERY(GTZ6V),ALL NEW SCOOPY SPORTY,302000.0
082322MBK2LN1,"MPX2 10W30 SLMB 0,65L IDE",VARIO 150,49500.0
17210K16900,"ELEMENT COMP., AIR CLEANER",ALL NEW SCOOPY STYLISH,53500.0
06628124,BAUT TEBENG,BeAT Sporty CBS,5000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",NEW SCOOPY FI,70500.0
31500KZR602,BATTERY(GTZ6V),BeAT Sporty CBS ISS Deluxe,302000.0
ACG10GR,AHM CVT GREASE 10 GR,PCX 160 CBS,15000.0
INJECTORCLEANER,INJECTORCLEANER,BEAT SPORTY CBS ISS DELUXE,46000.0
CVTCLEANER,CVT CLEANER,BEAT SPORTY CBS ISS DELUXE,35000.0
9410912000,"WASHER, DRAIN PLUG, 12MM",BEAT SPORTY CBS ISS DELUXE,1500.0
22011K81N00,"PIECE SET,SLIDE",BEAT SPORTY CBS ISS DELUXE,18500.0
91009KVB903,"BRG,BALL RADIAL 60/22 UU",BEAT SPORTY CBS ISS,47600.0
23422KZL930,"GEAR, COUNTER(51T)",BEAT SPORTY CBS ISS,76000.0
91006KZR602,BEARING RADIAL BALL 6201,BEAT SPORTY CBS ISS,22300.0
23411K81N00,SHAFT DRIVE,BEAT SPORTY CBS ISS,126000.0
LF6204,BEARING RADIAL BALL 6204,BEAT SPORTY CBS ISS,39700.0
91008KZR602,BEARING RADIAL BALL 6302,BEAT SPORTY CBS ISS,36200.0
91204K50T01,OIL SEAL 29X44X7(NOK),BEAT SPORTY CBS ISS,4500.0
23430K44V00,GEAR COMP FINAL(45T),BEAT SPORTY CBS ISS,256000.0
23421K44V00,COUNTERSHAFT(12T),BEAT SPORTY CBS ISS,87000.0
91005K50T01,"BRG,BALL RADIAL 6301",BEAT SPORTY CBS ISS,26300.0
91202KJ9003,OIL SEAL 20X32X6,BEAT SPORTY CBS ISS,8500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,PCX 160 ABS,16500.0
22110K1ZN20,"FACE COMP,MOVABLE DRIVE",PCX 160 ABS,120500.0
18450LCL08294M99Z8YN1,OLI GARDAN,PCX 160 CBS,20000.0
06435KSPB01,PAD SET RR,NEW CB150R STREETFIRE,69500.0
31201KVSJ01,BRUSH TERMINAL SET,NEW CB150R STREETFIRE,45500.0
44711K59A12,TIRE FR TL (80/90-14),NEW VARIO 125 CBS,263000.0
HBF50ML,"BRAKE,FLUID",NEW VARIO TECHNO PGM FI,8500.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",NEW VARIO TECHNO PGM FI,58500.0
SS8175ML,OIL SHOCK,NEW VARIO TECHNO PGM FI,29500.0
01389LCL08294M99Z8YN2,OLI GARDAN,VARIO 125 CBS ISS,20000.0
42711K59A12,TIRE RR TL (90/90-14),VARIO 125 CBS ISS,297000.0
1323FGR123,BUSI CHAMPION,VARIO 125 CBS ISS,20000.0
06853LCL81,PIECE SLIDE(SET) KWN,VARIO 125 CBS ISS,25000.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",VARIO 150 SPORTY,59000.0
51490KC5305,SEAL SET FR FORK,NEW PCX 150 ABS,98000.0
SS8175ML,OIL SHOCK,NEW PCX 150 ABS,59000.0
51410K97T01,PIPE COMP FR FORK,NEW PCX 150 ABS,299000.0
082342MAK0LZ0,"SPX1 10W30 SLMA 0,8L REP",SUPRA X 125 R DD,69500.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",SCOOPY FI,59000.0
16700K59A12,UNIT ASSY FUEL PUMP,NEW VARIO 150,865500.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",Genio CBS ISS,61500.0
12251K12901,"GASKET,CYLINDER HEAD",VARIO 125 CBS ISS,19500.0
12206K97N00,"JOINT COMP,WATER HOSE",VARIO 125 CBS ISS,43500.0
12191KZR600,GASKET CYLINDER,VARIO 125 CBS ISS,13500.0
12209GB4682,SEAL VLV. STEM,VARIO 125 CBS ISS,12000.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,NEW VARIO TECHNO PGM FI,16500.0
17210KZLA00,ELEMENT COMP A/C,SPACY CW HELM IN FI,60500.0
34908GA7701,BULB W BASE,VARIO 150,13000.0
SS8175ML,OIL SHOCK,VARIO 125 CBS ISS,29500.0
51410KZLA01,PIPE COMP FR FORK,VARIO 125 CBS ISS,297000.0
51401KZR600,SPRING FR FORK,VARIO 125 CBS ISS,53000.0
06535GN5505,RACE STEERING KIT,BeAT Sporty CBS ISS Deluxe,103000.0
ACG10GR,AHM CVT GREASE 10 GR,BeAT Sporty CBS ISS Deluxe,15000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,GENIO CBS,30000.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",GENIO CBS,50000.0
HPC480ML,HONDA PARTS CLEANER,GENIO CBS,36000.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,GENIO CBS,16500.0
HIC60ML,HONDA INJECTOR CLEANER,GENIO CBS,27500.0
17210K16900,"ELEMENT COMP., AIR CLEANER",NEW VARIO 150,53500.0
91005KVBN50,"BRG,COMP DRIVE SHAFT",NEW VARIO 150,39500.0
31926KYT901,SPARK PLUG U27EPR-9 (DS),NEW VARIO 150,23000.0
34908GA7701,BULB W BASE,REVO X,6500.0
9820041000,"FUSE, MINI(10A)",REVO X,9500.0
HB6201RS,"BEARING, BALL",REVO X,26000.0
HB6301RS,"BEARING,BALL",REVO X,29900.0
082342MAK0LZ0,"SPX1 10W30 SLMA 0,8L REP",REVO X,69500.0
082342MAK8LZ0,"SPX1 10W30 SLMA 1,2L REP",ALL NEW CB150R STREETFIRE,90000.0
082322MBK2LN1,"MPX2 10W30 SLMB 0,65L IDE",BEAT STREET CBS,49500.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",BEAT POP CBS ISS,58500.0
06535GN5505,RACE STEERING KIT,NEW VARIO 125 CBS,103000.0
ACG10GR,AHM CVT GREASE 10 GR,NEW VARIO 125 CBS,15000.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",NEW VARIO 125 CBS,39500.0
082322MBK6LN9,"MPX2 10W30 SLMB 0,65L FED O",SCOOPY PRESTIGE,50000.0
ALF6201RS,BEARING BALL (SET),NEW VARIO ESP CBS ISS ADVA,49900.0
34906GB6921,BULB TAILLIGHT,ALL NEW SCOOPY STYLISH,12500.0
18318K81N00ZA,PROTECTOR MUFFLER,BEAT SPORTY CW,54500.0
5071AKZLA00,"BAR, R P STEP SET",BEAT SPORTY CW,26000.0
5071BKZLA00,"BAR, L P STEP SET",BEAT SPORTY CW,26000.0
100406LCL22132GCC771,PIECE SLIDE,BEAT SPORTY CW,45000.0
02753LCL11,BULB WB,VARIO TECHNO 125 FI ISS,8000.0
02753LCL12,DSM,VARIO TECHNO 125 FI ISS,40000.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",BEAT CW FI MMC,58500.0
02550226,PAKET INJEKTOR CLEANER,BEAT SPORTY CW,37500.0
2212AKVB900,ROLLER WEIGHT SET,BEAT SPORTY CW,67500.0
31919K25602,SPARK PLUG U27EPR-N9 (DS),ALL NEW SCOOPY STYLISH,24500.0
06455K84902,"PAD SET, FR BRAKE",ADV150 CBS,72500.0
23100K97BA0,BELT DRIVE KIT,ADV150 CBS,208500.0
31918K97T01,SPARK PLUG MR8K9 (NGK),ADV150 CBS,24000.0
17210K0JN00,"ELEMENT COMP,AIR/C",BEAT SPORTY CW,55000.0
91202KVB901,OIL SEAL 20.8X52X7.5,NEW SCOOPY FI,8700.0
22804148000,RUBBER CLUTCH DUMPER,BeAT Sporty CBS,5500.0
22535K44V00,WEIGHT SET CLUTCH,BeAT Sporty CBS,127000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",BEAT FI SW,70500.0
AHTS0301048,HRC23 ELGNT NAVY TSHIRT XL,BeAT Sporty CBS,140000.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",BEAT SPORTY CBS,0.0
22132GCC771,PIECE SLIDE,BeAT Sporty CBS ISS Deluxe,40500.0
22535K16A40,WEIGHT SET CLUTCH,BeAT Sporty CBS ISS Deluxe,256500.0
06535GN5505,RACE STEERING KIT,NEW SCOOPY PRESTIGE JKT,103000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",NEW SCOOPY PRESTIGE JKT,70500.0
52400K97305,"CUSHION ASSY,REAR",NEW PCX 150 CBS,603000.0
51490KC5305,SEAL SET FR FORK,NEW PCX 150 CBS,98000.0
SS8175ML,OIL SHOCK,NEW PCX 150 CBS,59000.0
082322MBK0LZ1,"OLI MPX2 10W30 SL 0,8L IDE",PCX160 CBS,0.0
91005KVBN50,"BRG,COMP DRIVE SHAFT",BEAT SPORTY CW,39500.0
31916KRM841,SPARK PLUG CPR8EA9 (NGK),BEAT FI CW,23000.0
31100439891,GENERATOR AC,BEAT SPORTY CBS,0.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",VARIO 125 CBS-ISS MMC,59000.0
06455KVBT01,PAD SET FR,VARIO 125 CBS MMC,60500.0
52400K0JN01,"CUSHION ASSY,REAR",BeAT Sporty CBS ISS Deluxe,242500.0
HBF50ML,"BRAKE,FLUID",BEAT FI CW,8500.0
91202KVB901,OIL SEAL 20.8X52X7.5,BEAT FI CW,8700.0
91384KVB900,O-RING 38.8X1.9,BEAT FI CW,7000.0
45530K03M61,"CYLINDER SET, MASTER",BEAT FI CW,96000.0
31926KRM842,31926KRM841,VARIO 125 CBS,18500.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",BEAT CBS FI MMC,50000.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",PCX,70500.0
082322MAK2LN0,"MPX1 10W30 SLMA 0,8L REP",SUPRA X 125 PGM FI,57000.0
AHB6201RS,BEARING BALL (SET),SUPRA X 125 PGM FI,51400.0
9410912000,"WASHER, DRAIN PLUG, 12MM",BEAT POP ESP CW,1500.0
08232M99K0LN5,"MPX2 10W30 SLMB 0,8L CAS",BEAT POP ESP CW,59000.0
06945LCL12,BAUD OLI,BEAT POP ESP CW,5000.0
17210K1ZN20,"ELEMENT COMP,AIR/C",PCX 160 CBS,76500.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,PCX160 RoadSync,16500.0
44711K59A12,TIRE FR TL (80/90-14),BeAT Sporty CBS ISS Deluxe,263000.0
082342MBK8LZ0,"SPX2 10W30 SLMB 0,65L REP",SCOOPY STYLISH ,61500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",VARIO 125 CBS,50000.0
1210AKZR600,CYLINDER COMP,VARIO 125 CBS,308500.0
12209GB4682,SEAL VLV. STEM,VARIO 125 CBS,6000.0
131A1KWN902,PISTON KIT (STD),VARIO 125 CBS,133500.0
082342MBK0LZ0,"SPX2 10W30 SLMB 0,8L REP",ALL NEW SCOOPY SPORTY,70500.0
43130KZL930,BRAKE SHOE,GENIO CBS ISS SE,55500.0
06455K59A71,"PAD SET,FR BRAKE",GENIO CBS ISS SE,89000.0
34901K81N01,BULB HEAD LIGHT,BEAT STREET CBS,34500.0
42753KWF901,"VALVE,RIM(TRITON)",BeAT Sporty CBS,10500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",NEW SCOOPY PRESTIGE,50000.0
HPC480ML,HONDA PARTS CLEANER,NEW SCOOPY PRESTIGE,36000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,NEW SCOOPY PRESTIGE,30000.0
HIC60ML,HONDA INJECTOR CLEANER,NEW SCOOPY PRESTIGE,27500.0
35148K78N10,BATTERY,NEW SCOOPY PRESTIGE,14500.0
23100KZLPA0,BELT DRIVE KIT.PC,ALL NEW SCOOPY SPORTY,159500.0
06783LCL186,OIL SEAL KRUK AS,ALL NEW SCOOPY SPORTY,20000.0
42711K93N02,TIRE RR TL (110/90-12),NEW SCOOPY FI,347000.0
17210K03N30,"ELEMEN COMP, AIR/C",SUPRA X 125 CW MMC,51000.0
02014LCL03,PURGE INJECTION,BEAT SPORTY CBS,5000.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,VARIO 150 MMC,19500.0
08CLAH50500,HONDA M/C GENUINE COOLANT,PCX,19500.0
08234M99K8LZ0,SCOOTER GEAR OIL-SYN120MLREP,NEW SCOOPY FASHION,19500.0
91202K50T01,OIL SEAL 20.8X52X6X7.5,VARIO TECHNO 125 FI CBS,6500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",NEW SCOOPY PRESTIGE,39500.0
082322MBK0LN9,"MPX2 10W30 SLMB 0,8L FED",BEAT SPORTY CW,39500.0
10176LCL25,MUR 39,BEAT SPORTY CW,10000.0
31100439891,GENERATOR AC,BEAT SPORTY CW,0.0
08294M99Z8YN1,SCOOTER GEAR OIL (120ML) IDE,BEAT FI CW,16500.0
31120KWB921,STATOR COMP,REVO FIT,279000.0
31500KPH881,BATTERY GTZ5S GS,REVO FIT,248000.0
082322MBK3LN1,"MPX2 10W30 SLMB 0,65L IDE E",BEAT POP ESP CW PIXEL,50000.0
23100KZLBA0,BELT DRIVE KIT,BEAT FI CBS,156000.0
AHTA0001011,HRC24 RWB SLING BAG,NEW SCOOPY STYLISH,160000.0
082342MBK0LN0,"OLI SPX2 10W30 SL 0,8L REP",ADV150 CBS,56500.0
06455KVBT01,PAD SET FR,SPACY CW HELM IN FI,60500.0
16400K81N01,THROTTLE BODY ASSY,BEAT SPORTY CBS ISS,477000.0
082322MAK0LN5,"MPX1 10W30 SLMA 0,8L CAS",NEW SUPRA X 125 FI CW,57000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,NEW BEAT CAST WHEEL,30000.0
06455KVBT01,PAD SET FR,NEW VARIO 125 CBS,60500.0
HB6203RS,"BEARING,BALL",NEW VARIO 125 CBS,31100.0
9410912000,"WASHER, DRAIN PLUG, 12MM",NEW VARIO 125 CBS,1500.0
52400K0JN01,"CUSHION ASSY,REAR",BeAT Street,242500.0
17210K93N00,"ELEMENT COMP., AIR CLEANER",NEW SCOOPY PRESTIGE,63500.0
31919K25602,SPARK PLUG U27EPR-N9 (DS),NEW SCOOPY PRESTIGE,24500.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",NEW SCOOPY FI,59000.0
082322MBK0LN1,"OLI MPX2 10W30 SL 0,8L IDE",VARIO ESP CBS ADV MMC,59000.0
88210K97N01,MIRROR COMP R,PCX 160 CBS,62500.0
88115KWN980,CAP LOCK NUT,PCX 160 CBS,17000.0
90301KWW640,NUT HEX 10MM,PCX 160 CBS,7000.0
88220K97N01,MIRROR COMP L,PCX 160 CBS,62500.0
90101KWW640,BOLT ADPT 10MM,PCX 160 CBS,22000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,BeAT Sporty CBS ISS Deluxe,30000.0
HIC60ML,HONDA INJECTOR CLEANER,BeAT Sporty CBS ISS Deluxe,27500.0
23100KZRBA0,BELT DRIVE KIT,VARIO 125 CBS-ISS MMC,200500.0
22011KWN900,"PIECE SET,SLIDE",VARIO 125 CBS-ISS MMC,25000.0
ACG10GR,AHM CVT GREASE 10 GR,VARIO 125 CBS-ISS MMC,15000.0
HIC60ML,HONDA INJECTOR CLEANER,Genio CBS ISS,27500.0
082322MBK3LN9,"MPX2 10W30 SLMB 0,65L CAS",Genio CBS ISS,50000.0
OSC70ML,OIL SYSTEM CLEANER 70ML,Genio CBS ISS,30000.0
